id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT091-181,李敖演讲集,提取轮,待校对,知识,胡适价值要重新放回历史（045-16）,李敖：我先答复你第二个问题，我70年来，大概从13岁开始，我的人生观就不是独善其身，一直闹到今天，我先向你报告这一点。所以我认为不独善其身，这是中国知识分子一个了不起的精神，就是我们所谓的先天下之忧而忧，后天下之乐而乐。可是我必须告诉大家，现在世界改变了，我们不但要先天下之忧而忧，甚至不可能后天下之乐而乐。因为我们的确还充满了忧虑，我给大家做的一个样板作用，就是说我们不必忧虑，并且告诉大家，知识分子不是弱者。我记得过去胡适先生在台湾的时候，当时有一个杂志叫作《自由中国》，是雷震先生办的。当时发生一个冲突，就是《自由中国》的大将殷海光先生质问胡先生说，你劝我们知识分子容忍，为什么你不去劝那些有刀有枪的、那些有财有势的？为什么不劝这些有权有势的人，反而来劝我们？胡先生回答的是说，别忘了，我们也是有权有势的人。只是我们的知识能力，我们的本领不见诸在刀光剑影上面，也不见诸在金光闪闪上面，我们是见诸在人类的良知上面。不要忽略了，我们也是有权有势的人，中国的知识分子是有权有势的人，大家不要妄自菲薄。,045.20050928李敖香港记者会.txt,16,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/045.20050928李敖香港记者会.txt,知识;李敖;台湾;中国
LAT091-182,李敖演讲集,提取轮,待校对,政治,民主不能只是口号（045-24）,李敖：谢谢你！如果你要听我对香港朋友的劝告，我觉得香港现在有一部分人受了台湾一个错误的倾向，好像是传染，为什么呢？香港人有一部分人，对不起，有一部分人对政治上的这种反抗，或者这种叫嚣式的反抗感到兴趣，或者开始膨胀，这是台湾式的所谓民主政治。我必须说香港人，似乎他的聪明已经越过了这个境界。我们过去看到香港人跟英国人之间的相处，英国人给香港人充分的自由，我们可以这样假设，可是不包含民主。如果说英国人要给香港人议会的话，为什么不早给？为什么在97大限以前忽然做了两件事情，一个是香港有民主式的议会，发生了民主上的问题；第二，英国把香港的国库就是这笔钱花掉了，盖了这个飞机场，英国人什么意思啊？为什么要掏空这些，而又增加了一个给北京的麻烦？所以我说。香港人如果争民主，为什么不在英国人统治我们的时代开始争民主？所以我认为香港人争民主是错误的，不是说民主对香港不好，而是对聪明的香港人而言，这个东西太抽象了，可以不要这个东西。当我们香港变得壮大，变得强大，在整个的中国作为指标性的一个地位，我们可以领导很多事情，民主自然就会来，不需要我们去挣扎。所以我认为香港人应该继续保持他的聪明，对政治上的部分应该淡漠一点，这才是聪明的香港人。,045.20050928李敖香港记者会.txt,24,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/045.20050928李敖香港记者会.txt,政治;李敖;台湾;中国
LAT091-183,李敖演讲集,提取轮,待校对,政治,民主不能只是口号（045-33）,李敖：我跟你报告，我所认为的这整个的情况，都是情况很好，没有什么这个觉得不妥的部分，这就是我整个的感觉。我在香港，跟在北京，跟在上海，对我而言，讲的话是一种话，可是我必须跟大家说，因为我们的处境非常不一样，像新闻记者这问题就是典型的例子，台湾口口声声说我自由、我民主，我用自由民主来胜过他们所谓的中国，事实上就是中国大陆。请问一个记者不开放的观点，大陆记者在台湾跟台湾记者在大陆待遇不一样，证明了你台湾自由输掉了。凤凰电视台就是典型的一个例子，凤凰电视台可以在全世界各地落地，甚至包括了中国大陆某种程度的落地，可是在台湾完全不能落地。如果你是自由民主的国家，可以这样子搞吗？所以我说大家把台湾当成自由民主的地区是一个错觉，台湾以此自豪也是错觉。告诉大家，香港比台湾自由民主的多。为什么呢？香港保留了很好的英国人留下的法治。台湾是个无法无天的社会，如果自由民主没有法治，这些自由民主告诉大家，通通都是假的。今天我向大家打破一个迷思，不要以为台湾是一个自由民主的地方，台湾是一个混乱的地方。,045.20050928李敖香港记者会.txt,33,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/045.20050928李敖香港记者会.txt,政治;李敖;台湾;中国
LAT091-184,李敖演讲集,提取轮,待校对,政治,台湾是中国的一部分（045-39）,李敖：我必须跟大家说，因为我在台湾连续住了56年，并且我跟民进党政府的这些朋友们都熟的不得了。大家也知道，在我过去对抗国民党时代办的杂志，我的社长不是别人就是陈水扁。所以他们对我说起来，是我的应该说是徒弟。今天我告诉大家，我们都被骗了，台湾反对一国两制，第一，他决不反对两制，因为现在就是两制，有什么好反对的呢？他反对的是一国。可是这个一国，台湾说不出口，什么原因呢？当我做了所谓的台湾国会议员、立法委员，我第一次质问台湾的所谓行政院长谢长廷，也是我的老朋友，过去我们拉着手一起去过阳明山去玩的，我就问说：长廷（我可以这样称呼他，不称呼他做行政院长），我们是不是中华民国？他说：是。我说：我们是不是中国？他愣住了，他说：你给我一分钟，让我来解释。我说：我不给你一分钟，我不让你解释，Yes or No，我们是不是中国？他不敢讲。我告诉他，如果我们不是中国，我们也不是台湾。什么原因？美国在跟中华人民共和国建交时后和以前，所定的公报、所发表的谈话都说台湾是海峡两岸中国人承认的中国的一部分。当你说对面是中国，你不再是中国，台湾也跟着跑掉了，你也不再是台湾。到今天为止，民进党这些朋友或者所谓台独分子这批，人始终没有了解这一点，或者他们了解了，为了政治的利益，他们不肯松口，所以我认为一点都不严重。,045.20050928李敖香港记者会.txt,39,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/045.20050928李敖香港记者会.txt,政治;李敖;台湾;中国
LAT091-185,李敖演讲集,提取轮,待校对,情爱,情爱关系要看人性（046-15）,李敖：昨天，前中央研究院院长李远哲发表一封信，他最后有一句引证的话，他说，不论对和错，我必须支持我的国家。李远哲把这句话翻译错了，为什么？这句话是190年前美国的一位海军少将讲的话，可是李远哲翻译错了，它这里面是说一个选项，我爱我的国家，不论是对还是错，今天我们面临一个选项，就是我要选举，不论是蓝还是绿。如果我们有这种思维的话，我必须说这种思维太落伍了！过去我们认为男女不平等，所以男尊女卑，后来发现女性跟我们一样好，男女平等了，用男女的标准来测量别人是错误的。后来我们又觉得台湾应该用省籍来分，可是当我们看到了外省籍的殷琪可以勾结本省籍的陈水扁，搞高铁的这种乌龙的时候；当我们看到外省籍的徐旭东可以勾结本省籍的陈水扁太太来搞太平洋收购这种弊案的时候，我们才知道根本没有省籍的分别。第三，我们就想到了，应该有蓝色和绿色的分别，错了！当我们觉得蓝色或绿色两个都一样的时候，蓝色蓝到不敢统一，绿色绿到不敢台独，这两个有什么分别？,046.20061111李敖决战北高大辩论.txt,15,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/046.20061111李敖决战北高大辩论.txt,情爱;李敖;台湾;陈水扁
LAT091-186,李敖演讲集,提取轮,待校对,政治,蒋介石叙事要被拆穿（046-42）,李敖：我找到像你老太爷郝柏村先生那么能干的人，就可以控制台湾的治安。对我说起来，这只是一个高明的市长的一个选择的问题，对人才的选择的问题。我必须告诉龙斌，我拿了一个资料，就是当年登在《新党周刊》里面你对我的赞美，郝龙斌解释说，其实他最想称呼李敖为李大侠，因为一向具有侠义心肠的李敖。我很感谢你对我的赞美，可是我必须说，请你看这张照片，这就是林肯总统的照片，我告诉你这个故事，这个故事说什么？林肯收到一位女士给他的信，女士说，我的祖父为国家服务，我的父亲为国家服务，我的丈夫为国家服务，现在我的儿子请你照顾，也要为国家服务。林肯总统回信给她说，你们家族里面为国家服务的历史已经很久了，请留点机会给别人好吗？当我说这话的时候，必须引证你老太爷的话，郝龙斌的爸爸说，我对子女的教育，来到台湾并不是要在台湾占一个位子，而应该有全中国性的发展观念，不要在小台湾你争我夺。龙斌啊，不妨想想看！你，你老太爷，你们家族，还有你老太爷的姻亲关系的这些将军们，已经为台湾服务很久了。虽然把台湾搞得天怒人怨，蒋介石给我们26年的希望，说是反攻大陆，失败了；蒋经国又要求了13年，也失败了；那个走狗李登辉，又跟在后面也失败了。今天我们必须说好不好留一点机会，给现在没有做过官的，没有做公职的台湾人，给他们一次试验的机会，因为民进党跟国民党都试验失败了。,046.20061111李敖决战北高大辩论.txt,42,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/046.20061111李敖决战北高大辩论.txt,政治;李敖;台湾;中国
LAT091-187,李敖演讲集,提取轮,待校对,法权,司法问题要看权力结构（046-55）,李敖：我觉得报告，宋主席，我觉得最重要一点，还是基本面要搞清楚，就是我们跟中央的关系到底是什么关系。我认为只要对一个坏的中央政府，不管它是陈水扁的中央政府，还是马英九的中央政府，我们都要抵抗。我们不再受蓝色、绿色的这种骗，我们觉得只有在真理面前我们都要抵抗。可是，这里面当然有非常高的技巧，比如说我在立法院里面提出来，台北市市长可以解释集会游行法的，当天晚上马英九就宣布，如果十点半以后凯达格兰大道前面的人不撤退，他不再用警察来驱逐。这个意思，就是说小马哥知道，原来台北市市长有这个权利可以动用警察，可以对抗中央，至少可以不配合中央。这就是说，我们有细腻的方法来处理。可是我们现在看这些资料，我手里拿着这些资料，集会游行法的这些资料，这么多的讨论资料是什么？是陈水扁和谢长廷，他们在立法院里面的谈话，他们反对集会游行法。可是我们不要忘记。当民进党政府执政以后，他们居然赞成这个恶法，而蓝色的小马哥在配合他。327那天晚上他就开始驱逐，对不对？当你宋主席跟连战被美国的地下大使包道格骗了以后，小马哥就动用警察权来驱逐，这就是我所说的，我们现在面对的是绿色的执政党，跟一个蓝色的、在野的、反动的、懒惰的配合执政党的这么一个在野党。,046.20061111李敖决战北高大辩论.txt,55,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/046.20061111李敖决战北高大辩论.txt,法权;李敖;陈水扁;马英九
LAT091-188,李敖演讲集,提取轮,待校对,政治,蒋介石叙事要被拆穿（046-78）,李敖：谢谢你！问了这么慈悲的问题，我可以跟你讲，又是老问题，我们现在努力的对象也不是个别的救助，因为做不到。只有根本的问题解决，才能解决问题。为什么个别的问题解决不了？请你看马英九被骂破头的，这个市长八年来的业绩，被人家骂。他这两本书在写，软硬兼施、脱胎换骨。请允许我来描写他，这是泌尿科医院的人工阴茎的广告，软硬兼施，脱胎换骨，都是骗我们的话。即使是小马哥，也是骗我们的话。所以今天我们要面对的，不管是蓝色的阵营、绿色的阵营，只要他们当了台北市市长，台北市没有前途，你所说的问题也没有办法解决。这就是我们面对的一个痛苦，所以我说，归根结底，我们要面对根本的问题，我们以为蓝色阵营是可靠的。我们不要谈郝龙斌了，郝龙斌还算好的；你看看连胜文，这么年轻30几岁就做了国民党的中常委，蒋介石40岁才做到了中央委员。蒋介石也打过仗的，才有这个资格，今天国民党可以凭内部的人事关系，他们的生殖器关系，连胜文这种货色都可以当到中央常务委员。国民党推出来的人，我们怎么能相信？所以我说，并不是我对郝龙斌个人有什么意见，他是个很好的教授。可是我必须说，他只是个教授，他不能够扩张他的范围来做台北市，在台北市以后，他所做的事情不会比马英九更多，至于说他要把淡水河清理好。我告诉你，那是骗人的话，淡水河时神仙都搞不好，何况郝龙斌。,046.20061111李敖决战北高大辩论.txt,78,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/046.20061111李敖决战北高大辩论.txt,政治;李敖;国民党;蒋介石
LAT091-189,李敖演讲集,提取轮,待校对,政治,国民党叙事要被拆穿（046-92）,郝龙斌家里有个老陈，大家知道吗？别人是有家归不得，他是无家可归，十几岁就抓来做阿兵哥、做长工，在他们家里一干干20几年。郝家是这么了不起的，这个家族这么有钱、这么有势力、这么有声势，可是他家里面给他看门的，给他倒水的一个老的奴隶，就是老陈。同样是这些可怜的人，他们会不会反抗？今天我李敖就带领他们来反抗。美国总统杜鲁门有民主的修养，可以忍耐别人的批评，可是当有一个人批评他女儿唱歌唱的不好的时候，他写信给这个男的，他说，我要打你的鼻子，因为你说我的女儿唱歌不好。我曾经有一个梦，告诉大家，我的小女儿会问我，爸爸，你为什么要选举？你如果落选了。我们的面子往哪里放？我告诉大家，给我女儿一个机会，使她觉得这个小女孩子梦可以成真，我们的梦一个一个都被摧毁了，我们的梦都像英国诗人济慈一样，那个诗，梦都被他们摧毁了。可是我们觉得年轻人要有梦，年轻人的梦就是抛弃了蓝色和绿色，追随李大师、抵抗坏政府，我们去追求一个新的梦。小女孩子的梦，要使她们知道，她的爸爸不是绵羊，是老虎，他的爸爸是英雄。我必须跟大家说，选立法委员的时候，我的小女儿同班同学是国民党的一个大咖，选立法委员选到了第一名，我选了吊车尾。。我女儿回来骂我，你怎么选的？你怎么吊车尾？我不能使小女孩子知道他们是买票做票配票，我只能把这口气咽下来。,046.20061111李敖决战北高大辩论.txt,92,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/046.20061111李敖决战北高大辩论.txt,政治;李敖;国民党;美国
LAT091-190,李敖演讲集,提取轮,待校对,政治,选举也可以变成思想运动（047-7）,这就是告诉大家，我们人要变得聪明，可是聪明的方法，我们一方面跟这种坏的中央政府抵抗，可是我们抵抗的方法是什么呢？我们的方法是一个人去抵抗，或者一个小团体抵抗，或者一个政党抵抗，可是都不够，当我们有一个都市，而这个都市是所谓首都的这种都市，我们跟它抵抗的时候，这个力量就变大了，效果就不一样了。所以我告诉大家，我能够跟大家提出来一个具体的办法，逼迫这个坏的中央政府把台湾带出去，今天我们所有的努力都是空的，为什么？所谓选举，蓝色阵营赢了，绿色阵营输了；反过来说，说绿色阵营赢了，蓝色阵营输了，闹来闹去，你赢我输，都是在这个岛上面自己在内斗，这算什么本领啊？有本领要出去，就像公元2000年，我参选总统的时候那句口号：我们要“勃起台湾，挺进大陆，威而刚世界”，这才是我们的本领嘛。在台湾这个小岛上面，你赢我输算什么本领啊？,047.20061128李敖竞选台北市长政见演说.txt,7,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/047.20061128李敖竞选台北市长政见演说.txt,政治;李敖;台湾
LAT091-191,李敖演讲集,提取轮,待校对,法权,司法问题要看权力结构（047-21）,今天我李敖站在这里，你以为我是台北市市长候选人？我是圣人！我是现代的文天祥，你们说你可能在吹牛，事实上不是这样子吗？你愿意出200万现金选这个吗？你不愿意。我告诉你，12月4号礼拜一，我在《苹果日报》买了一个版面，两个大版广告，我花了52万，我告诉你我全部的竞选经费就是252万，买了这么大广告干什么？我把我的意见，很细腻的，用白纸黑字一条一条的告诉你们，告诉你们干什么？告诉你们不要再笨，不管是蓝色的不要笨，绿色的也不要笨，台湾人不要笨，不要再被他们耍，台湾人要走出自己的路，那个路是什么路啊？那个路就是说，在台湾内部斗争没有意义，我们要逼着中央政府，我们走出去。走出去有2个特色，第一个，如何挡住美国人对我们的欺负，美国人一个怪的设定，说是按照《台湾关系法》，我要卖武器给台湾，你要保护你自己。根据《台湾关系法》，我仔细看过，没有说卖武器给我们啊，英文字是p－r－o－v－i－d－e，叫provide，这个字是供应啊！你供应武器给我，没说卖给我，可美国人就解释成卖给我，从连战那一代开始向美国人付钱，都是说我们来买。为什么从国民党到民进党都这么混蛋向美国人买？可是我在立法院里国防委员会问国防部长李杰，买了武器能保护台湾吗？保护不了。能保护多久？美国人要我们保护14天，14天干什么？等美国人来救我们。,047.20061128李敖竞选台北市长政见演说.txt,21,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/047.20061128李敖竞选台北市长政见演说.txt,法权;李敖;台湾;国民党
LAT091-192,李敖演讲集,提取轮,待校对,法权,司法问题要看权力结构（047-24）,然后11月16号，美国国务院公布了报告，报告说中国共产党、中华人民共和国有能力阻止美国来援助台湾，换句话说，两岸打起来的时候，共产党打我们，就算我们能守14天，美国人来救我们都救不上来了。我在立法院外交委员会问我们的地下大使李大维，台湾变成了废墟，被打成一遍火海的时候，美国人还来不来？他说美国人不来了，我们的梦是错误的梦，美国人不会来救我们，我们买武器有什么用？打不过老共的，它的国防预算比我们多11倍到17倍，我们去追它，越追越远，像三轮车追汽车，越追越远，我们为什么干这个笨事情？台湾能作战的部队是27万，3天到5天以内会死伤12万，今天我们台湾人被骗——台湾人不是被吓大的，对不对？对。老共打我们，我们跟它打，对不对？对。可是它打我们的时候，我们跟它打，第二个问题出现了，我告诉你们，3天到5天以内你爸爸可能打死了，你哥哥可能打死了，你弟弟可能打死了，你丈夫可能打死了，你男朋友可能打死了，你的奸夫可能打死了，你还要不要打？台湾的女孩子们没人要打，对不对？,047.20061128李敖竞选台北市长政见演说.txt,24,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/047.20061128李敖竞选台北市长政见演说.txt,法权;李敖;台湾;中国
LAT091-193,李敖演讲集,提取轮,待校对,法权,司法问题要看权力结构（048-36）,我们告诉你花了1000亿，买了美国的武器，只能保护台湾的1/3。这个真相会讲吗？没人会讲。可是为什么不把其他2/3的武器也买来了？没有钱了！我在立法院的时候，我努力挡住那一次6108亿。如果不挡住的话，大家知道吗？你走在仁爱路，空军总部都卖掉了，台湾没有钱了。小孩子没有钱吃营养午餐，还拼命买这些武器，又不能保护台湾。刚才讲过了，我谈到这共产党的WS-2飞弹，东风二型的飞弹过来，我们三个打一个。他还有一个飞弹，叫做“鸿鸟”式飞弹。它射出来的角度是30度的角度出来，可是我们的爱国者飞弹它只能打50度的角。所以他就这样平着过来了，照着我的老同学，台大地理系毕业的陈唐山的说法，打到我裤子里面去了，打到我们的lp，你懂吧？所以他如果来的是“鸿鸟”式飞弹，我们一点办法都没有。这种真相为什么我们不告诉全台湾的人？国民党跟民进党他们在遮盖真相，他们在骗我们，在拿我们很少的钱，小孩子不能吃营养午餐的钱，去买这些没有用的武器。为什么干这种事情？所以我认为台湾大学真的有责任。北京大学“五四运动”是带队的。今天台湾大学什么是带队了，从来没带过队，藏在后面，躲在后面，逃避现实，躲在象牙塔里面。这不是李校长的用意，可是李校长有能力去面对这个问题，不是吗？,048.20100525李敖台湾大学演讲.txt,36,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/048.20100525李敖台湾大学演讲.txt,法权;李敖;台湾;国民党
LAT091-194,李敖演讲集,提取轮,待校对,政治,台独叙事是假的（048-47）,我跟大家说为什么我们遭遇到骗局？我告诉你，从民进党台独党纲出现，到最后要求公投的时候，前后我们等了17年。大家注意，等了17年。民进党成立建党的时候说：以公投的方法，成立台湾共和国。所以蔡同荣这个糊涂人，外号叫“蔡公投”，就是整天要公投。就国民党提出公投条款，在1999年，民进党就说，公投里面要包括国家定位问题。换句话说，我们要可以改国号，可以改国旗，可以改领土范围，意思说我们要台独了。他们相信国民党会推翻这个案子，所以民进党就可以唱高调。可是1999年国民党聪明了，国民党说为什么你要唱高调？我拦截，然后你骂我呢？我同意我们一起干，同意修公投，公投这个国家基本条款。最后投票的时候告诉大家多有趣啊。蔡同荣的提案，蔡同荣不敢来投票。提案里面有一个人叫李文忠，李文忠这一次居然反对票，反对自己的提案。从这个以后，民进党成立以后17年，在立法院所表现的就是台独公投，不敢公投。就是说2003年这一年，台独公投他们逃掉了。证明了台独是假的，因为你们不敢台独。国民党反攻大陆是假的，可是台湾独立也是假的。因为你不敢，当你作为执政党，你有八年的时间不敢台湾公投，那你就说我们遵守宪法啊，所以我们不敢动。宪法里面没有讲国歌，为什么你还要唱三民主义，吾党所宗？为什么不改国歌？民进党不敢改！,048.20100525李敖台湾大学演讲.txt,47,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/048.20100525李敖台湾大学演讲.txt,政治;李敖;台湾;国民党
LAT091-195,李敖演讲集,提取轮,待校对,政治,台独叙事是假的（048-48）,所以我告诉你们：民进党是个假的反对党，也是假的执政党，根本不敢台独。所以我们不相信国民党，不相信中华民国，因为你骗我。我们也不相信台独，因为你们也在骗我们。台湾大学这高级知识分子，大家联合起来站出来，讲出真话来。我们现在愿意跟共产党谈判，在谈判桌上捡便宜。美国武器我们不买，那不买打来怎么办？我告诉你们打来怎么办！美国保护我们。美国为什么保护我们？根据《台湾关系法》保护我们。为什么根据《台湾关系法》保护我们？《台湾关系法》美国说得很清楚，基于美国的利益，我卖武器给你。如果我不买，今天我这两千零四十五亿我不花，我不买。你给不给我？不给，台湾丢了。影响美国的利益，美国总统违反他自己的法律。《台湾关系法》是美国的法律，所以我们就很划得来，不要买，他会给我们武器。今天整个我们说笨蛋的一群人，不管是蓝色的绿色来裹挟我们，使我们失掉了机会。所以我才这么大的希望寄托在台湾大学，寄托在李校长的身上。,048.20100525李敖台湾大学演讲.txt,48,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/048.20100525李敖台湾大学演讲.txt,政治;李敖;台湾;国民党
LAT091-196,李敖演讲集,提取轮,待校对,法权,台湾是中国的一部分（048-60）,李敖：我基本上觉得整个都是可以提前开放的，就基本上是对的，你照这个原则来做就对的。为什么不开放呢？是我们受了过去一些坏的外省人的影响，所以想不通。好比说三通问题就是个例子，过去不能三通，要经过香港第三地才三通，现在香港也不算第三地了，香港挂了五星旗了。可是还是自己骗自己，认为那是第三地。这就是过去错误的反共抗俄教育的结果，我认为我们今天的一些不幸，蒋介石跟他的团队要负最大的责任。我刚才讲过，失败了，把国家丢掉了，然后还说这个国家存在，是错误的。我们是学历史的人，但你们都念过历史，有没有说公元前221年，秦始皇统一中国，卫国除外？当时一个小国家，卫生的“卫”，没有统一到。历史会这样写吗？不会这样写，因为卫国早晚会被统一。我们历史会不会写公元960年宋太祖统一中国，吴越除外？吴越是浙江的地方，当时没有统一到，是宋太宗统一的。历史会这样写吗？历史上说公元1644年清朝统一中国，郑成功除外，会这样写吗？没有，你跑不掉的，早晚统一掉。所以今天台湾，在历史眼光里面看，台湾的确是中国的一部分。你李敖违反台独的看法？没有！违反的是你们，因为你们要不要相信今天的民进党、国民党，要不要相信现在的中华民国宪法？在没有修宪以前，你们必须相信，你敢说我不相信宪法吗？相信宪法里面，台湾就是中国的一部分。共产党现在它作为30个行政区，三个直辖市，20个行省这种过来，它就是中华民国宪法里面的第35个省，我们的宪法里把它吃进来，它的宪法也吃掉我们，台湾是它的一部分，就这样。所以有人我们现在觉的很不习惯，共产党要搞《反分裂法》，我们要《反反分裂法》。我们的《国家安全法》里面第二条里面就是反分裂，搞反分裂是由我们开始的。所以我们常常不研究这些问题，常常忘掉了。请你讲，讲的太远了，对不起。,048.20100525李敖台湾大学演讲.txt,60,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/048.20100525李敖台湾大学演讲.txt,法权;李敖;台湾;中国
LAT091-197,李敖演讲集,提取轮,待校对,政治,国民党叙事要被拆穿（048-78）,李敖：我只告诉你，我们是就事论事，文学这种东西需要累积的。台湾文学没有经过累积，为什么？原因先天不足，台湾很不幸，台湾在清朝的时候，没有多大的官，没有好的官，没有好的教育。台湾在清朝的记录里面只是向西太后拍马庇全国第一，全台湾捐钱捐给西太后的最多。到日本时代，统治了50年，日本统治50年间，台湾只有一个文官的简任官，武官只做到中尉，台湾被打压。台湾的文学，我告诉你们是追随五四运动时代的那些中原的文学，台湾学着写了一点。不够看，为什么？因为中原的文学并不好，就台湾的文学没有形成。到了国民党来了之后，中国文艺协会，中国青年写作协会，都是国民党培养出来的这些写作的人。这批人全体人加在一起，赶不上一个汉奸的老婆写的文章。这个汉奸的老婆就是张爱玲，所有人都写不过的这么一个女人。台湾文学不够看，所以我希望你能了解到这一点。从今年开始噩梦初醒，台湾没有文学。,048.20100525李敖台湾大学演讲.txt,78,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/048.20100525李敖台湾大学演讲.txt,政治;李敖;台湾;中国
LAT091-198,李敖演讲集,提取轮,待校对,政治,共产党问题要放回中国历史（049-24）,这就是我们党中央应该检讨的地方。什么人使它检讨呢？是不是刘晓波这些人呢？我敢说，不是。不是的原因，我讲个例子给你听。刘晓波他们出事是为了出了一个叫做《零八宪章》，你们听说过没有？《零八宪章》，就2008年他们搞了个宪章，要求修改中华人民共和国的宪法。你们绝对想不到，这个宪章有1万人联名的一个宪章，是1万个头脑不清的人，糊涂人。你们绝对想不到。为什么呢？你们不会像我这样很仔细的拿《零八宪章》跟中华人民共和国宪法做个比较！做比较的时候，吓了我一跳，什么一跳？原来刘晓波的《零八宪章》，它的内容比中华人民共和国的宪法还落伍。你想到吗？没有意义嘛！你怎么闹了半天，还惹来被关起来这个麻烦？你所提出来的构想，比它已经有的还糟糕，怎么这么糊涂呢？中华人民共和国的宪法很像德国的《魏玛宪法》一样，是个好的宪法，很周全。比我们台湾的鬼宪法花样还多，台湾只说有言论、讲学、著作、出版的自由。可是在中华人民共和国宪法里面还有更多的自由，可以罢工、可以游行，你们看看这个宪法里面，自由多的很啊。为什么被忽略呢？因为大家不愿意看。为什么搞新宪法还赶不上它呢？因为刘晓波这1万多个人是个糊涂蛋，他们爱国是不可以怀疑的，他们有勇气也是不可以怀疑的。可是用这种方法来希望中国共产党能够改变、改好，是错误的。因为你只是刺激它，而没有改善它。,049.20110401李敖暨南大学演讲.txt,24,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/049.20110401李敖暨南大学演讲.txt,政治;李敖;台湾;中国
LAT091-199,李敖演讲集,提取轮,待校对,法权,言论自由要靠争取（049-25）,大家懂我意思吗？我所以不愿意那么骂共产党，我的理由是很简单，要给它时间。在1949年，大家知道吗？全中国国库的黄金都搬到台湾了，共产党你们在大陆一穷二白，铁桥炸掉了，工厂炸掉了，留下了300万的坏分子给共产党来享受，台湾跑掉了。所以共产党是在这么穷苦底下爬起来的，到今天当然很辛苦，很不容易。很多地方它跟不上，所以我说要给它时间。我今天在台湾，我李敖在台湾，我写书，所有书畅行无阻，没有一本书查禁。可是大家不要忘记，我是有过96本书被查禁的记录以后，跟国民党前后纠缠了20年以后，我才换取到了在台湾百分之百的言论自由。我们需要时间，我们努力不够，如果我们坐牢，不要像刘晓波这样子做得太窝囊了。《零八宪章》那些他们的条款，比不上中华人民共和国的宪法。你们这些糊涂虫，我觉得是很可悲。至于说该不该关他？不该关他，不该关刘晓波，也不该关政治犯。为什么呢？关的结果越闹越大，是个愚蠢的效果。只有海峡两岸才说没有政治犯，全世界都有政治犯，只有海峡两岸的中国公开说没有政治犯，有政治犯。可是我们必须说，我们的政治犯不够看，原因是说他们的头脑不够好。,049.20110401李敖暨南大学演讲.txt,25,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/049.20110401李敖暨南大学演讲.txt,法权;李敖;台湾;中国
LAT091-200,李敖演讲集,提取轮,待校对,政治,蒋介石叙事要被拆穿（049-32）,当然，我们有没有没有责任？有责任。就是共产党。共产党太封闭了，什么东西不准放开，关着门九个人在那里做决定，这是很危险的。他们九个人里面一个人是负责管精神文明的。像我的书大概都是属于精神文明不及格，被管住了。我现在就要问，凭什么你们管我们的精神文明？我们当然不服气啊！你们管我们精神文明也罢，如果你拿得出来好的精神文明给我们看，我们也服气啊。你们拿不出来，你们拿出来什么军中文艺了、什么那些中央电视台了、什么人民日报了，谁要看嘛！问题就出在这里，我们中国了不起，我讲共产党好话坏话，绝对公平的。共产党我最佩服它的，是它使我们能够富国强兵。我小的时候，我看过日本兵骑着马在我的眼前走过，现在有没有日本兵或哪一国的兵，可以在我眼前走过？所以我觉得这对我这种人非常重要，这种虚荣重要。蒋介石我们为什么骂他？如果你真有办法，由于你专制独裁，可是使中国能够站起来，我就佩服你。他没有啊，他拿回了台湾，可是丢掉了比台湾大44倍的外蒙古。所以我说我看不起他，是因为你不能够使我虚荣。共产党做到这一点，强兵没问题。然后你的富国，现在富国有钱了可以来台湾，送钱就可以，这个共产党有钱了。,049.20110401李敖暨南大学演讲.txt,32,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/049.20110401李敖暨南大学演讲.txt,政治;李敖;台湾;中国
